match_id,season,date,home_team,away_team,market,line,odds,implied_probability,model_probability,ev,confidence,kelly_fraction_full,kelly_fraction_half,kelly_fraction_quarter,decision,stake,bankroll,cumulative_profit,roi,yield,max_drawdown
792,2025/26,2025-09-20,Bologna,Genoa,,,,,,,71.82429857518713,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
793,2025/26,2025-09-20,Udinese,Milan,,,,,,,49.32918227012163,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
794,2025/26,2025-09-20,Verona,Juventus,,,,,,,61.6751132434048,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
795,2025/26,2025-09-21,Cremonese,Parma,,,,,,,40.71754098261211,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
796,2025/26,2025-09-21,Fiorentina,Como,,,,,,,65.00961018849114,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
797,2025/26,2025-09-21,Inter,Sassuolo,,,,,,,70.06894734437223,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
798,2025/26,2025-09-21,Lazio,Roma,,,,,,,71.44588620031932,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
799,2025/26,2025-09-21,Torino,Atalanta,,,,,,,51.62702348782267,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
800,2025/26,2025-09-22,Napoli,Pisa,,,,,,,61.442084971663924,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
801,2025/26,2025-09-27,Cagliari,Inter,,,,,,,64.20119607937396,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
802,2025/26,2025-09-27,Como,Cremonese,,,,,,,55.38673033812424,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
803,2025/26,2025-09-27,Juventus,Atalanta,,,,,,,56.38797967024518,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
804,2025/26,2025-09-28,Lecce,Bologna,,,,,,,67.16753681843379,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
805,2025/26,2025-09-28,Milan,Napoli,,,,,,,70.26370394204653,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
806,2025/26,2025-09-28,Pisa,Fiorentina,,,,,,,49.76952863621775,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
807,2025/26,2025-09-28,Roma,Verona,,,,,,,70.86061857050106,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
808,2025/26,2025-09-28,Sassuolo,Udinese,,,,,,,52.820745366378254,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
809,2025/26,2025-09-29,Genoa,Lazio,,,,,,,60.42255482553834,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
810,2025/26,2025-09-29,Parma,Torino,,,,,,,65.73000016857222,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
811,2025/26,2025-10-03,Verona,Sassuolo,,,,,,,60.809177943282776,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
812,2025/26,2025-10-04,Atalanta,Como,,,,,,,69.71215845719286,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
813,2025/26,2025-10-04,Inter,Cremonese,,,,,,,59.27986532787122,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
814,2025/26,2025-10-04,Lazio,Torino,,,,,,,65.65850222928803,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
815,2025/26,2025-10-04,Parma,Lecce,,,,,,,63.22335893062837,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
816,2025/26,2025-10-05,Bologna,Pisa,,,,,,,48.733041441334414,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
817,2025/26,2025-10-05,Fiorentina,Roma,,,,,,,65.09363309350887,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
818,2025/26,2025-10-05,Juventus,Milan,,,,,,,59.792791692848766,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
819,2025/26,2025-10-05,Napoli,Genoa,,,,,,,64.47748490655802,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
820,2025/26,2025-10-05,Udinese,Cagliari,,,,,,,67.8656321935447,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
821,2025/26,2025-10-18,Lecce,Sassuolo,,,,,,,72.56392131494891,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
822,2025/26,2025-10-18,Pisa,Verona,,,,,,,62.80677490081303,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
823,2025/26,2025-10-18,Roma,Inter,,,,,,,69.22737447036887,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
824,2025/26,2025-10-18,Torino,Napoli,,,,,,,57.971800472727075,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
825,2025/26,2025-10-19,Atalanta,Lazio,,,,,,,62.398355493904525,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
826,2025/26,2025-10-19,Cagliari,Bologna,,,,,,,71.4201433730272,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
827,2025/26,2025-10-19,Como,Juventus,,,,,,,53.43331465038608,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
828,2025/26,2025-10-19,Genoa,Parma,,,,,,,52.44170563637434,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
829,2025/26,2025-10-19,Milan,Fiorentina,,,,,,,49.61184205997364,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
830,2025/26,2025-10-20,Cremonese,Udinese,,,,,,,61.203428731205946,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
831,2025/26,2025-10-24,Milan,Pisa,,,,,,,60.976784468038225,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
832,2025/26,2025-10-25,Cremonese,Atalanta,,,,,,,62.59215108859784,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
833,2025/26,2025-10-25,Napoli,Inter,,,,,,,54.74741405015173,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
834,2025/26,2025-10-25,Parma,Como,,,,,,,59.14505118313371,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
835,2025/26,2025-10-25,Udinese,Lecce,,,,,,,62.7418711897469,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
836,2025/26,2025-10-26,Fiorentina,Bologna,,,,,,,67.54458258349433,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
837,2025/26,2025-10-26,Lazio,Juventus,,,,,,,61.10087159969445,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
838,2025/26,2025-10-26,Sassuolo,Roma,,,,,,,67.58039821222268,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
839,2025/26,2025-10-26,Torino,Genoa,,,,,,,71.8835659543864,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
840,2025/26,2025-10-26,Verona,Cagliari,,,,,,,56.065600510969816,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
841,2025/26,2025-10-28,Atalanta,Milan,,,,,,,59.82897976522352,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
842,2025/26,2025-10-28,Lecce,Napoli,,,,,,,70.28584185975497,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
843,2025/26,2025-10-29,Bologna,Torino,,,,,,,57.58907339720258,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
844,2025/26,2025-10-29,Como,Verona,,,,,,,53.395045784355396,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
845,2025/26,2025-10-29,Genoa,Cremonese,,,,,,,71.82209882828397,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
846,2025/26,2025-10-29,Inter,Fiorentina,,,,,,,61.933061899617734,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
847,2025/26,2025-10-29,Juventus,Udinese,,,,,,,65.98989606098546,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
848,2025/26,2025-10-29,Roma,Parma,,,,,,,70.83122269959638,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
849,2025/26,2025-10-30,Cagliari,Sassuolo,,,,,,,62.870831024231734,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
850,2025/26,2025-10-30,Pisa,Lazio,,,,,,,49.46746636662459,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
851,2025/26,2025-11-01,Cremonese,Juventus,,,,,,,54.92678674007374,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
852,2025/26,2025-11-01,Napoli,Como,,,,,,,58.87925260394,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
853,2025/26,2025-11-01,Udinese,Atalanta,,,,,,,67.48241781089544,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
854,2025/26,2025-11-02,Fiorentina,Lecce,,,,,,,61.82274144301129,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
855,2025/26,2025-11-02,Milan,Roma,,,,,,,56.1928412725256,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
856,2025/26,2025-11-02,Parma,Bologna,,,,,,,57.34973259182621,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
857,2025/26,2025-11-02,Torino,Pisa,,,,,,,58.42528657731899,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
858,2025/26,2025-11-02,Verona,Inter,,,,,,,60.027156545601514,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
859,2025/26,2025-11-03,Lazio,Cagliari,,,,,,,67.59618436952309,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
860,2025/26,2025-11-03,Sassuolo,Genoa,,,,,,,69.88686494396892,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
861,2025/26,2025-11-07,Pisa,Cremonese,,,,,,,69.70846147447256,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
862,2025/26,2025-11-08,Como,Cagliari,,,,,,,73.76488369217576,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
863,2025/26,2025-11-08,Juventus,Torino,,,,,,,68.47380801760204,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
864,2025/26,2025-11-08,Lecce,Verona,,,,,,,70.65259894700864,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
865,2025/26,2025-11-08,Parma,Milan,,,,,,,57.977269652901285,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
866,2025/26,2025-11-09,Atalanta,Sassuolo,,,,,,,54.14632816993434,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
867,2025/26,2025-11-09,Bologna,Napoli,,,,,,,70.51922854212937,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
868,2025/26,2025-11-09,Genoa,Fiorentina,,,,,,,72.85316829752294,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
869,2025/26,2025-11-09,Inter,Lazio,,,,,,,49.87026246358297,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
870,2025/26,2025-11-09,Roma,Udinese,,,,,,,56.54910386078627,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
871,2025/26,2025-11-22,Cagliari,Genoa,,,,,,,65.92969495008035,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
872,2025/26,2025-11-22,Fiorentina,Juventus,,,,,,,69.74503510419349,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
873,2025/26,2025-11-22,Napoli,Atalanta,,,,,,,66.65926592292047,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
874,2025/26,2025-11-22,Udinese,Bologna,,,,,,,74.70835871719419,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
875,2025/26,2025-11-23,Cremonese,Roma,,,,,,,65.69070550842255,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
876,2025/26,2025-11-23,Inter,Milan,,,,,,,72.8219077085469,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
877,2025/26,2025-11-23,Lazio,Lecce,,,,,,,69.89995275741266,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
878,2025/26,2025-11-23,Verona,Parma,,,,,,,64.93870514924063,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
879,2025/26,2025-11-24,Sassuolo,Pisa,,,,,,,62.41342021616118,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
880,2025/26,2025-11-24,Torino,Como,,,,,,,66.08290505122577,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
881,2025/26,2025-11-28,Como,Sassuolo,,,,,,,68.15744131856832,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
882,2025/26,2025-11-29,Genoa,Verona,,,,,,,52.194775841173836,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
883,2025/26,2025-11-29,Juventus,Cagliari,,,,,,,59.21980946998754,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
884,2025/26,2025-11-29,Milan,Lazio,,,,,,,56.590305025965456,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
885,2025/26,2025-11-29,Parma,Udinese,,,,,,,61.45111565608592,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
886,2025/26,2025-11-30,Atalanta,Fiorentina,,,,,,,66.37819939324663,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
887,2025/26,2025-11-30,Lecce,Torino,,,,,,,63.434789462346956,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
888,2025/26,2025-11-30,Pisa,Inter,,,,,,,69.66238644460645,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
889,2025/26,2025-11-30,Roma,Napoli,,,,,,,56.726886292618204,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
890,2025/26,2025-12-01,Bologna,Cremonese,,,,,,,57.42981319044147,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
891,2025/26,2025-12-06,Inter,Como,,,,,,,67.73535388568392,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
892,2025/26,2025-12-06,Sassuolo,Fiorentina,,,,,,,65.6448415583861,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
893,2025/26,2025-12-06,Verona,Atalanta,,,,,,,72.66406524893031,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
894,2025/26,2025-12-07,Cagliari,Roma,,,,,,,55.051428175530525,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
895,2025/26,2025-12-07,Cremonese,Lecce,,,,,,,72.29118152254236,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
896,2025/26,2025-12-07,Lazio,Bologna,,,,,,,67.74026135067929,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
897,2025/26,2025-12-07,Napoli,Juventus,,,,,,,69.87073922488091,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
898,2025/26,2025-12-08,Pisa,Parma,,,,,,,55.88396734717397,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
899,2025/26,2025-12-08,Torino,Milan,,,,,,,53.09456471478173,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
900,2025/26,2025-12-08,Udinese,Genoa,,,,,,,66.37590921549142,0.0,0.0,0.0,NO BET,0.0,157.89203215947043,57.89203215947043,0.5789203215947043,1.4999999999999996,0.0
