match_id,market,closing_odds,predicted_probability,model_confidence,fair_odds,market_edge,ev,kelly_fraction,half_kelly,recommended_stake,decision_confidence_score,decision,row_order,paper_trade_row_id,fixture_id,provider_fixture_id,kickoff_utc,season,date,home_team,away_team,bookmaker,line,side,target_name,market_support_status,scoring_status,source,source_fixture_id,provider_event_id,raw_response_hash,snapshot_timestamp,minutes_to_kickoff,opening_odds,confidence_score,decision_state,predicted_total_corners,data_quality_score,insufficient_history,home_matches_played,away_matches_played,combined_volatility,model_artifact,model_hash,feature_schema_hash,feature_vector_version,prediction_timestamp,model_version,decision_reason,stake
4,TOTAL_CORNERS_OVER,3.5,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,68,4:BetRivers:TOTAL_CORNERS_OVER:11.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,11.5,OVER,over_11_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:34:06Z,,3.5,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
4,TOTAL_CORNERS_OVER,3.5,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,69,4:BetRivers:TOTAL_CORNERS_OVER:11.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,11.5,OVER,over_11_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T12:30:50Z,,3.5,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:50Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
4,TOTAL_CORNERS_OVER,1.62,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,70,4:BetRivers:TOTAL_CORNERS_OVER:8.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,8.5,OVER,over_8_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:17:24Z,,1.62,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:24Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
4,TOTAL_CORNERS_OVER,1.62,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,71,4:BetRivers:TOTAL_CORNERS_OVER:8.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,8.5,OVER,over_8_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:34:06Z,,1.62,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
4,TOTAL_CORNERS_OVER,1.62,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,72,4:BetRivers:TOTAL_CORNERS_OVER:8.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,8.5,OVER,over_8_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T12:30:50Z,,1.62,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:50Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
4,TOTAL_CORNERS_OVER,2.04,0.7845021800705156,0.6201267784461482,1.2746937171163937,0.2943061016391431,0.600384447343852,0.5772927378306268,0.2886463689153134,28.864636891531344,62.012677844614814,PLAY,73,4:BetRivers:TOTAL_CORNERS_OVER:9.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,9.5,OVER,over_9_5,SUPPORTED,SCORED,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:17:24Z,,2.04,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_9_5_negative_binomial_probability.pkl,a44495228ae3c22d76aefb9e0204c388f57cf307f4733aa2a50b725be0c401e6,f50fc8807b4bfcaf717226fc36782dcf0c5513fa6b2920aaf711f17d4ba5ee61,over_9_5,2026-08-13T11:17:24Z,negative_binomial_probability,,
4,TOTAL_CORNERS_OVER,2.04,0.7845021800705156,0.6201267784461482,1.2746937171163937,0.2943061016391431,0.600384447343852,0.5772927378306268,0.2886463689153134,28.864636891531344,62.012677844614814,PLAY,74,4:BetRivers:TOTAL_CORNERS_OVER:9.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,9.5,OVER,over_9_5,SUPPORTED,SCORED,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:34:06Z,,2.04,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_9_5_negative_binomial_probability.pkl,a44495228ae3c22d76aefb9e0204c388f57cf307f4733aa2a50b725be0c401e6,f50fc8807b4bfcaf717226fc36782dcf0c5513fa6b2920aaf711f17d4ba5ee61,over_9_5,2026-08-13T11:34:06Z,negative_binomial_probability,,
4,TOTAL_CORNERS_OVER,2.04,0.7845021800705156,0.6201267784461482,1.2746937171163937,0.2943061016391431,0.600384447343852,0.5772927378306268,0.2886463689153134,28.864636891531344,62.012677844614814,PLAY,75,4:BetRivers:TOTAL_CORNERS_OVER:9.5:OVER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,9.5,OVER,over_9_5,SUPPORTED,SCORED,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T12:30:50Z,,2.04,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_9_5_negative_binomial_probability.pkl,a44495228ae3c22d76aefb9e0204c388f57cf307f4733aa2a50b725be0c401e6,f50fc8807b4bfcaf717226fc36782dcf0c5513fa6b2920aaf711f17d4ba5ee61,over_9_5,2026-08-13T12:30:50Z,negative_binomial_probability,,
4,TOTAL_CORNERS_UNDER,1.4,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,76,4:BetRivers:TOTAL_CORNERS_UNDER:10.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,10.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:17:24Z,,1.4,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:24Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.4,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,77,4:BetRivers:TOTAL_CORNERS_UNDER:10.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,10.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:34:06Z,,1.4,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.4,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,78,4:BetRivers:TOTAL_CORNERS_UNDER:10.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,10.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T12:30:50Z,,1.4,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:50Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.23,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,79,4:BetRivers:TOTAL_CORNERS_UNDER:11.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,11.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:17:24Z,,1.23,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:24Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.23,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,80,4:BetRivers:TOTAL_CORNERS_UNDER:11.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,11.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:34:06Z,,1.23,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.23,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,81,4:BetRivers:TOTAL_CORNERS_UNDER:11.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,11.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T12:30:50Z,,1.23,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:50Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,2.1,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,82,4:BetRivers:TOTAL_CORNERS_UNDER:8.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,8.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:17:24Z,,2.1,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:24Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,2.1,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,83,4:BetRivers:TOTAL_CORNERS_UNDER:8.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,8.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:34:06Z,,2.1,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,2.1,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,84,4:BetRivers:TOTAL_CORNERS_UNDER:8.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,8.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T12:30:50Z,,2.1,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:50Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.66,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,85,4:BetRivers:TOTAL_CORNERS_UNDER:9.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,9.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:17:24Z,,1.66,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:24Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.66,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,86,4:BetRivers:TOTAL_CORNERS_UNDER:9.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,9.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T11:34:06Z,,1.66,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
4,TOTAL_CORNERS_UNDER,1.66,,0.6201267784461482,,,,,,,,MODEL_UNAVAILABLE,87,4:BetRivers:TOTAL_CORNERS_UNDER:9.5:UNDER,4,,,2023/24,2023-08-19,Inter,Monza,BetRivers,9.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,7d4101254957e46d6037bd1d8f268a0e,7d4101254957e46d6037bd1d8f268a0e,,2026-08-13T12:30:50Z,,1.66,62.012677844614814,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:50Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
5,TOTAL_CORNERS_OVER,2.65,0.4820030025758484,0.620131323292199,2.074675872672887,0.10464451200981062,0.2773079568259982,0.16806542837939284,0.08403271418969642,8.403271418969641,62.0131323292199,PLAY,88,5:BetRivers:TOTAL_CORNERS_OVER:10.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,10.5,OVER,over_10_5,SUPPORTED,SCORED,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:17:25Z,,2.65,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_10_5_negative_binomial_probability.pkl,45cbba073d9e3f1fb1ab04753c9435aa68b90a6ee657e1fa145aef1b9654efca,9878dffd54928273ddc7cee56d4478b99375bb955f9fd79fb791ed941e2f6101,over_10_5,2026-08-13T11:17:25Z,negative_binomial_probability,,
5,TOTAL_CORNERS_OVER,2.65,0.4820030025758484,0.620131323292199,2.074675872672887,0.10464451200981062,0.2773079568259982,0.16806542837939284,0.08403271418969642,8.403271418969641,62.0131323292199,PLAY,89,5:BetRivers:TOTAL_CORNERS_OVER:10.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,10.5,OVER,over_10_5,SUPPORTED,SCORED,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:34:06Z,,2.65,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_10_5_negative_binomial_probability.pkl,45cbba073d9e3f1fb1ab04753c9435aa68b90a6ee657e1fa145aef1b9654efca,9878dffd54928273ddc7cee56d4478b99375bb955f9fd79fb791ed941e2f6101,over_10_5,2026-08-13T11:34:06Z,negative_binomial_probability,,
5,TOTAL_CORNERS_OVER,2.65,0.4820030025758484,0.620131323292199,2.074675872672887,0.10464451200981062,0.2773079568259982,0.16806542837939284,0.08403271418969642,8.403271418969641,62.0131323292199,PLAY,90,5:BetRivers:TOTAL_CORNERS_OVER:10.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,10.5,OVER,over_10_5,SUPPORTED,SCORED,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T12:30:51Z,,2.65,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_10_5_negative_binomial_probability.pkl,45cbba073d9e3f1fb1ab04753c9435aa68b90a6ee657e1fa145aef1b9654efca,9878dffd54928273ddc7cee56d4478b99375bb955f9fd79fb791ed941e2f6101,over_10_5,2026-08-13T12:30:51Z,negative_binomial_probability,,
5,TOTAL_CORNERS_OVER,3.55,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,91,5:BetRivers:TOTAL_CORNERS_OVER:11.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,11.5,OVER,over_11_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:17:25Z,,3.55,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:25Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
5,TOTAL_CORNERS_OVER,3.55,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,92,5:BetRivers:TOTAL_CORNERS_OVER:11.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,11.5,OVER,over_11_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:34:06Z,,3.55,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
5,TOTAL_CORNERS_OVER,3.55,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,93,5:BetRivers:TOTAL_CORNERS_OVER:11.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,11.5,OVER,over_11_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T12:30:51Z,,3.55,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:51Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
5,TOTAL_CORNERS_OVER,1.64,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,94,5:BetRivers:TOTAL_CORNERS_OVER:8.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,8.5,OVER,over_8_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:17:25Z,,1.64,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:25Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
5,TOTAL_CORNERS_OVER,1.64,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,95,5:BetRivers:TOTAL_CORNERS_OVER:8.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,8.5,OVER,over_8_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:34:06Z,,1.64,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
5,TOTAL_CORNERS_OVER,1.64,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,96,5:BetRivers:TOTAL_CORNERS_OVER:8.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,8.5,OVER,over_8_5,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T12:30:51Z,,1.64,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T12:30:51Z,MODEL_UNAVAILABLE,NO_ACCEPTED_MODEL,
5,TOTAL_CORNERS_OVER,2.04,0.8121160747033039,0.620131323292199,1.2313510730166708,0.3219199962719314,0.6567167923947401,0.6314584542257116,0.3157292271128558,31.572922711285578,62.0131323292199,PLAY,97,5:BetRivers:TOTAL_CORNERS_OVER:9.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,9.5,OVER,over_9_5,SUPPORTED,SCORED,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:17:25Z,,2.04,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_9_5_negative_binomial_probability.pkl,a44495228ae3c22d76aefb9e0204c388f57cf307f4733aa2a50b725be0c401e6,f50fc8807b4bfcaf717226fc36782dcf0c5513fa6b2920aaf711f17d4ba5ee61,over_9_5,2026-08-13T11:17:25Z,negative_binomial_probability,,
5,TOTAL_CORNERS_OVER,2.04,0.8121160747033039,0.620131323292199,1.2313510730166708,0.3219199962719314,0.6567167923947401,0.6314584542257116,0.3157292271128558,31.572922711285578,62.0131323292199,PLAY,98,5:BetRivers:TOTAL_CORNERS_OVER:9.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,9.5,OVER,over_9_5,SUPPORTED,SCORED,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:34:06Z,,2.04,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_9_5_negative_binomial_probability.pkl,a44495228ae3c22d76aefb9e0204c388f57cf307f4733aa2a50b725be0c401e6,f50fc8807b4bfcaf717226fc36782dcf0c5513fa6b2920aaf711f17d4ba5ee61,over_9_5,2026-08-13T11:34:06Z,negative_binomial_probability,,
5,TOTAL_CORNERS_OVER,2.04,0.8121160747033039,0.620131323292199,1.2313510730166708,0.3219199962719314,0.6567167923947401,0.6314584542257116,0.3157292271128558,31.572922711285578,62.0131323292199,PLAY,99,5:BetRivers:TOTAL_CORNERS_OVER:9.5:OVER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,9.5,OVER,over_9_5,SUPPORTED,SCORED,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T12:30:51Z,,2.04,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,/Users/saverio/Documents/CornerLab/CornerLab/models/research/over_9_5_negative_binomial_probability.pkl,a44495228ae3c22d76aefb9e0204c388f57cf307f4733aa2a50b725be0c401e6,f50fc8807b4bfcaf717226fc36782dcf0c5513fa6b2920aaf711f17d4ba5ee61,over_9_5,2026-08-13T12:30:51Z,negative_binomial_probability,,
5,TOTAL_CORNERS_UNDER,1.4,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,100,5:BetRivers:TOTAL_CORNERS_UNDER:10.5:UNDER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,10.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:17:25Z,,1.4,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:17:25Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
5,TOTAL_CORNERS_UNDER,1.4,,0.620131323292199,,,,,,,,MODEL_UNAVAILABLE,101,5:BetRivers:TOTAL_CORNERS_UNDER:10.5:UNDER,5,,,2023/24,2023-08-20,Lecce,Lazio,BetRivers,10.5,UNDER,,UNSUPPORTED,NOT_APPLICABLE,the-odds-api,be3b0694068c114eda8d252c66210b11,be3b0694068c114eda8d252c66210b11,,2026-08-13T11:34:06Z,,1.4,62.0131323292199,ABSTAIN,50.0,0.0,True,0.0,0.0,0.0,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,MODEL_UNAVAILABLE,2026-08-13T11:34:06Z,MODEL_UNAVAILABLE,UNSUPPORTED_MARKET,
